date,precio_btc,usd_invertido,equity_usd
2021-10-13,57401.09765625,14000.0,19455.826621130014
2021-10-14,57321.5234375,14000.0,19428.855321508127
2021-10-15,61593.94921875,16000.0,23022.980586424983
2021-10-16,60892.1796875,16000.0,22760.66867918337
2021-10-17,61553.6171875,16000.0,23007.90502162913
2021-10-18,62026.078125,16000.0,23184.504494951994
2021-10-19,64261.9921875,16000.0,24020.258764759095
2021-10-20,65992.8359375,16000.0,24667.22462033139
2021-10-21,62210.171875,16000.0,23253.316235164977
2021-10-22,60692.265625,16000.0,22685.94352130228
2021-10-23,61393.6171875,16000.0,22948.099197509204
2021-10-24,60930.8359375,16000.0,22775.117859737344
2021-10-25,63039.82421875,16000.0,23563.428998608688
2021-10-26,60363.79296875,16000.0,22563.16490937796
2021-10-27,58482.38671875,16000.0,21859.92083884282
2021-10-28,60622.13671875,16000.0,22659.730289846593
2021-10-29,62227.96484375,16000.0,23259.967004912687
2021-10-30,61888.83203125,16000.0,23133.203771552253
2021-10-31,61318.95703125,16000.0,22920.192246425122
2021-11-01,61004.40625,18000.0,24790.31983562857
2021-11-02,63226.40234375,18000.0,25693.27090463565
2021-11-03,62970.046875,18000.0,25589.095903966336
2021-11-04,61452.23046875,18000.0,24972.30186439314
2021-11-05,61125.67578125,18000.0,24839.600054071878
2021-11-06,61527.48046875,18000.0,25002.88115664928
2021-11-07,63326.98828125,18000.0,25734.145944897053
2021-11-08,67566.828125,18000.0,27457.086831292516
2021-11-09,66971.828125,18000.0,27215.297078569547
2021-11-10,64995.23046875,18000.0,26412.068408758645
2021-11-11,64949.9609375,18000.0,26393.67225957071
2021-11-12,64155.94140625,18000.0,26071.007072817523
2021-11-13,64469.52734375,18000.0,26198.438780860422
2021-11-14,65466.83984375,18000.0,26603.715995587358
2021-11-15,63557.87109375,20000.0,27766.097357165298
2021-11-16,60161.24609375,20000.0,26282.236761887183
2021-11-17,60368.01171875,20000.0,26372.565062301728
2021-11-18,56942.13671875,20000.0,24875.926217316362
2021-11-19,58119.578125,20000.0,25390.307082434894
2021-11-20,59697.1953125,20000.0,26079.51003506132
2021-11-21,58730.4765625,20000.0,25657.186151841503
2021-11-22,56289.2890625,20000.0,24590.721076381156
2021-11-23,57569.07421875,20000.0,25149.812163498875
2021-11-24,56280.42578125,20000.0,24586.849034636267
2021-11-25,57274.6796875,20000.0,25021.202015370294
2021-11-26,53569.765625,20000.0,23402.661262053247
2021-11-27,54815.078125,20000.0,23946.69251294414
2021-11-28,57248.45703125,20000.0,25009.746300855768
2021-11-29,57806.56640625,20000.0,25253.563769495315
2021-11-30,57005.42578125,20000.0,24903.5748820809
2021-12-01,57229.828125,22000.0,27010.90841778406
2021-12-02,56477.81640625,22000.0,26655.979522665057
2021-12-03,53598.24609375,22000.0,25296.901354133384
2021-12-04,49200.703125,22000.0,23221.381746897514
2021-12-05,49368.84765625,22000.0,23300.741351553763
2021-12-06,50582.625,22000.0,23873.610950253304
2021-12-07,50700.0859375,22000.0,23929.049289480005
2021-12-08,50504.796875,22000.0,23836.878210953244
2021-12-09,47672.12109375,22000.0,22499.932974327676
2021-12-10,47243.3046875,22000.0,22297.54339782985
2021-12-11,49362.5078125,22000.0,23297.74911927691
2021-12-12,50098.3359375,22000.0,23645.039802243726
2021-12-13,46737.48046875,22000.0,22058.808247021578
2021-12-14,46612.6328125,22000.0,21999.88357924557
2021-12-15,48896.72265625,24000.0,25097.26122077725
2021-12-16,47665.42578125,24000.0,24465.272456838044
2021-12-17,46202.14453125,24000.0,23714.212881150484
2021-12-18,46848.77734375,24000.0,24046.110638865826
2021-12-19,46707.015625,24000.0,23973.348484404327
2021-12-20,46880.27734375,24000.0,24062.27866988116
2021-12-21,48936.61328125,24000.0,25117.735914816018
2021-12-22,48628.51171875,24000.0,24959.5963713756
2021-12-23,50784.5390625,24000.0,26066.222306729895
2021-12-24,50822.1953125,24000.0,26085.550161267078
2021-12-25,50429.859375,24000.0,25884.175570602616
2021-12-26,50809.515625,24000.0,26079.042047592004
2021-12-27,50640.41796875,24000.0,25992.249153913577
2021-12-28,47588.85546875,24000.0,24425.971149303
2021-12-29,46444.7109375,24000.0,23838.71514081805
2021-12-30,47178.125,24000.0,24215.155182392107
2021-12-31,46306.4453125,24000.0,23767.74742928298
2022-01-01,47686.8125,26000.0,26533.573304279886
2022-01-02,47345.21875,26000.0,26343.5060229763
2022-01-03,46458.1171875,26000.0,25849.91097849865
2022-01-04,45897.57421875,26000.0,25538.01745549317
2022-01-05,43569.00390625,26000.0,24242.37012991676
2022-01-06,43160.9296875,26000.0,24015.312236357826
2022-01-07,41557.90234375,26000.0,23123.36661650421
2022-01-08,41733.94140625,26000.0,23221.317079627748
2022-01-09,41911.6015625,26000.0,23320.169540758572
2022-01-10,41821.26171875,26000.0,23269.90325662734
2022-01-11,42735.85546875,26000.0,23778.795317912864
2022-01-12,43949.1015625,26000.0,24453.861494010223
2022-01-13,42591.5703125,26000.0,23698.513148286223
2022-01-14,43099.69921875,26000.0,23981.24279355257
2022-01-15,43177.3984375,28000.0,26025.97548935666
